MsgID.LOCAL_VELOCITY,1093.8800000,-1.2468427,-0.6989745,-0.1473037
MsgID.GLOBAL_POSITION,0.0000000,-122.3956167,37.7932690,2.9830000
MsgID.LOCAL_VELOCITY,0.0000000,-0.4600000,-1.4300000,-0.0500000
MsgID.LOCAL_POSITION,1094.1300000,-1.3941113,9.3022203,-2.9836881
MsgID.LOCAL_VELOCITY,1094.1300000,-0.4698853,-1.4322044,-0.0585024
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957214,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956220,37.7932682,2.9940000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2300000,-2.5900000,-0.0300000
MsgID.LOCAL_POSITION,1094.3810000,-1.4833177,8.8369017,-2.9943173
MsgID.LOCAL_VELOCITY,1094.3810000,-0.2310235,-2.5996747,-0.0325720
MsgID.GLOBAL_POSITION,0.0000000,-122.3956314,37.7932660,3.0060000
MsgID.LOCAL_VELOCITY,0.0000000,0.1400000,-3.6600000,0.0700000
MsgID.LOCAL_POSITION,1094.6300000,-1.7222276,7.9995089,-3.0062358
MsgID.LOCAL_VELOCITY,1094.6300000,0.1465512,-3.6687436,0.0703859
MsgID.GLOBAL_POSITION,0.0000000,-122.3956422,37.7932662,3.0190000
MsgID.LOCAL_VELOCITY,0.0000000,0.5100000,-4.5500000,0.1400000
MsgID.LOCAL_POSITION,1094.8810000,-1.6976510,7.0387778,-3.0191157
MsgID.LOCAL_VELOCITY,1094.8810000,0.5125642,-4.5531993,0.1452168
MsgID.GLOBAL_POSITION,0.0000000,-122.3956573,37.7932682,3.0190000
MsgID.LOCAL_VELOCITY,0.0000000,0.9300000,-5.5000000,0.2300000
MsgID.LOCAL_POSITION,1095.1300000,-1.4743408,5.6975713,-3.0190508
MsgID.LOCAL_VELOCITY,1095.1300000,0.9390910,-5.5033021,0.2371584
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957214,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956728,37.7932719,3.0070000
MsgID.LOCAL_VELOCITY,0.0000000,1.3000000,-6.2800000,0.2800000
MsgID.LOCAL_POSITION,1095.3820000,-1.0620563,4.3195362,-3.0076196
MsgID.LOCAL_VELOCITY,1095.3820000,1.3068202,-6.2870641,0.2850847
MsgID.GLOBAL_POSITION,0.0000000,-122.3956929,37.7932758,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,1.5600000,-6.8900000,0.2100000
MsgID.LOCAL_POSITION,1095.6310000,-0.6307574,2.5337682,-2.9966540
MsgID.LOCAL_VELOCITY,1095.6310000,1.5654712,-6.8941450,0.2108495
MsgID.LOCAL_POSITION,1095.8820000,-0.3154404,1.0230818,-2.9879012
MsgID.LOCAL_VELOCITY,1095.8820000,1.3708584,-5.8522482,0.1072638
MsgID.GLOBAL_POSITION,0.0000000,-122.3957099,37.7932787,2.9870000
MsgID.LOCAL_VELOCITY,0.0000000,1.3700000,-5.8500000,0.1000000
MsgID.LOCAL_POSITION,1096.1310000,-0.0230700,-0.2418393,-2.9804835
MsgID.LOCAL_VELOCITY,1096.1310000,0.9798911,-3.8283942,-0.0114265
MsgID.GLOBAL_POSITION,0.0000000,-122.3957241,37.7932813,2.9800000
MsgID.LOCAL_VELOCITY,0.0000000,0.9700000,-3.8200000,-0.0100000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957214,37.7932815,0.0000000
MsgID.LOCAL_POSITION,1096.3820000,0.1635371,-1.1190201,-2.9821033
MsgID.LOCAL_VELOCITY,1096.3820000,0.6269657,-2.4014013,-0.0644039
MsgID.GLOBAL_POSITION,0.0000000,-122.3957340,37.7932830,2.9820000
MsgID.LOCAL_VELOCITY,0.0000000,0.6200000,-2.4000000,-0.0600000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957396,37.7932833,2.9670000
MsgID.LOCAL_VELOCITY,0.0000000,0.2900000,-0.9000000,-0.0600000
MsgID.LOCAL_POSITION,1096.6320000,0.1939473,-1.6198021,-2.9677722
MsgID.LOCAL_VELOCITY,1096.6320000,0.2985055,-0.9033514,-0.0670252
MsgID.LOCAL_POSITION,1096.8820000,0.2329658,-1.6216648,-2.9691298
MsgID.LOCAL_VELOCITY,1096.8820000,0.0524535,0.4261137,-0.1986359
MsgID.GLOBAL_POSITION,0.0000000,-122.3957396,37.7932836,2.9690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0500000,0.4200000,-0.1900000
MsgID.LOCAL_POSITION,1097.1320000,0.4303478,-1.2783796,-2.9676800
MsgID.LOCAL_VELOCITY,1097.1320000,-0.2326106,1.7090608,-0.1843150
MsgID.GLOBAL_POSITION,0.0000000,-122.3957358,37.7932854,2.9670000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2300000,1.7000000,-0.1800000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957214,37.7932815,0.0000000
MsgID.LOCAL_POSITION,1097.3820000,0.2710336,-0.6110463,-2.9707928
MsgID.LOCAL_VELOCITY,1097.3820000,-0.4890223,2.1231713,-0.2053108
MsgID.GLOBAL_POSITION,0.0000000,-122.3957283,37.7932839,2.9700000
MsgID.LOCAL_VELOCITY,0.0000000,-0.4800000,2.1200000,-0.2000000
MsgID.LOCAL_POSITION,1097.6320000,0.0806495,-0.2385072,-2.9711673
MsgID.LOCAL_VELOCITY,1097.6320000,-0.4489755,1.4823637,-0.1559077
MsgID.GLOBAL_POSITION,0.0000000,-122.3957241,37.7932822,2.9710000
MsgID.LOCAL_VELOCITY,0.0000000,-0.4400000,1.4800000,-0.1500000
MsgID.LOCAL_POSITION,1097.8830000,0.0097267,0.1065992,-2.9777353
MsgID.LOCAL_VELOCITY,1097.8830000,-0.2282223,0.6335015,-0.1110411
MsgID.GLOBAL_POSITION,0.0000000,-122.3957202,37.7932816,2.9770000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2200000,0.6300000,-0.1100000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957197,37.7932820,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1000000,0.2300000,-0.0400000
MsgID.LOCAL_POSITION,1098.1340000,0.0560082,0.1456836,-2.9966290
MsgID.LOCAL_VELOCITY,1098.1340000,-0.1012424,0.2358484,-0.0442664
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957214,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957203,37.7932821,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0500000,0.1200000,0.0200000
MsgID.LOCAL_POSITION,1098.3830000,0.0672746,0.0987554,-2.9915442
MsgID.LOCAL_VELOCITY,1098.3830000,-0.0555149,0.1266900,0.0211099
MsgID.GLOBAL_POSITION,0.0000000,-122.3957201,37.7932809,2.9560000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,0.0600000,0.9300000
MsgID.LOCAL_POSITION,1098.6330000,-0.0667387,0.1124975,-2.9566438
MsgID.LOCAL_VELOCITY,1098.6330000,-0.0353963,0.0682559,0.9302528
MsgID.GLOBAL_POSITION,0.0000000,-122.3957205,37.7932795,2.6500000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.0400000,1.7600000
MsgID.LOCAL_POSITION,1098.8840000,-0.2238798,0.0759380,-2.6507800
MsgID.LOCAL_VELOCITY,1098.8840000,-0.0235194,0.0495459,1.7626482
MsgID.GLOBAL_POSITION,0.0000000,-122.3957191,37.7932804,2.1890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0300000,1.9500000
MsgID.LOCAL_POSITION,1099.1340000,-0.1188086,0.2025150,-2.1890583
MsgID.LOCAL_VELOCITY,1099.1340000,0.0029382,0.0328178,1.9522611
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957214,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957205,37.7932808,1.7520000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0100000,2.0000000
MsgID.LOCAL_POSITION,1099.3840000,-0.0733420,0.0753792,-1.7527571
MsgID.LOCAL_VELOCITY,1099.3840000,0.0184026,0.0116396,2.0015197
MsgID.GLOBAL_POSITION,0.0000000,-122.3957182,37.7932809,1.2180000
